"prolific_id"	"Progress"	"Duration"	"Finished"	"RecordedDate"	"UserLanguage"	"consent"	"gender"	"age"	"look_after_health"	"checkup"	"smoker"	"environment_1"	"env_transport"	"extrinsic_risk"	"children"	"age_first_child"	"breastfeed_yesno"	"breastfeed_length"	"ideal_age"	"parents_dead"	"parent1_age_1"	"parent1_age_2"	"parent1_control_1"	"parent1_close_1"	"parent2_age_1"	"parent2_age_2"	"parent2_control_1"	"parent2_close_1"	"gp_dead"	"gp1_age_1"	"gp1_age_2"	"gp1_control_1"	"gp1_close_1"	"gp2_age_1"	"gp2_age_2"	"gp2_control_1"	"gp2_close_1"	"gp3_age_1"	"gp3_age_2"	"gp3_control_1"	"gp3_close_1"	"gp4_age_1"	"gp4_age_2"	"gp4_control_1"	"gp4_close_1"	"stress"	"income"	"household"	"attention_fruit"	"attention_smoker"	"attention_4"	"PROLIFIC_PID"	"status"	"time_taken"	"num_approvals"	"num_rejections"	"prolific_score"	"Country.of.Birth"	"Current.Country.of.Residence"	"Employment.Status"	"ethnicity"	"First.Language"	"Nationality"	"Student.Status"	"personal_income"	"SES_subj"	"YPLL_p1"	"YPLL_p2"	"YPLL_gp1"	"YPLL_gp2"	"YPLL_gp3"	"YPLL_gp4"	"YPLL_sum"	"YPLL_dummy"	"n_deaths"	"p1_prem"	"p2_prem"	"gp1_prem"	"gp2_prem"	"gp3_prem"	"gp4_prem"	"n_prem"	"patience_score"	"look_after_health_log"	"look_after_health_sqrt"	"patience_score_bi"
"5d923331f688d40018fa2465"	"100"	751	"True"	"2020-12-30 20:21:18"	"EN-GB"	"Yes, I consent to participate."	"Female"	64	95	"Within the past year"	"0"	80	30	20	"1"	26	"0"	"No breastfeeding"	NA	2	"Mother"	51	90	90	"Father"	70	50	0	4	"Grandmother 1"	79	66	73	"Grandfather 1"	45	14	0	"Grandmother 2"	75	50	0	"Grandfather 2"	80	50	0	3	17999.5	2	"Strongly agree"	"No"	4	"5d923331f688d40018fa2465"	"APPROVED"	766.584	179	0	100	"United Kingdom"	"United Kingdom"	"Unemployed (and job seeking)"	"White"	"English"	"United Kingdom"	"No"	8999.75	5	24	5	0	30	0	0	59	1	"5-6 deaths"	1	1	0	1	0	0	"2-3 prem deaths"	30	-1.79175946922805	-2.44948974278318	"1"
"5d92791d8eaeee0765fa38e0"	"100"	329	"True"	"2020-12-30 19:15:24"	"EN-GB"	"Yes, I consent to participate."	"Female"	41	100	"Within the past year"	"0"	50	19	20	"0"	NA	NA	NA	25	1	"Father"	73	61	100	""	NA	NA	NA	4	"Grandmother 1"	39	30	0	"Grandmother 2"	53	32	1	"Grandfather 1"	33	0	0	"Grandfather 2"	NA	39	0	3	12999.5	2	"Strongly agree"	"No"	4	"5d92791d8eaeee0765fa38e0"	"APPROVED"	338.189	100	1	99	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"DATA EXPIRED"	"United Kingdom"	"No"	6499.75	6	2	0	36	22	42	NA	NA	NA	"5-6 deaths"	1	0	1	1	1	NA	NA	10	0	-1	"0"
"5d95d2bbd84e9e001607bfea"	"100"	458	"True"	"2020-12-30 19:41:56"	"EN-GB"	"Yes, I consent to participate."	"Female"	56	52	"2 years ago or more"	"0"	52	3	27	"0"	NA	NA	NA	30	2	"Father"	91	0	91	"Mother"	85	27	89	4	"Grandmother 1"	81	5	66	"Grandmother 2"	83	7	63	"Grandfather 1"	75	64	62	"Grandfather 2"	75	51	48	5	7500	2	"Strongly agree"	"No"	4	"5d95d2bbd84e9e001607bfea"	"APPROVED"	469.152	248	7	95	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	3750	7	0	0	0	0	0	0	0	0	"5-6 deaths"	0	0	0	0	0	0	"0-1 prem deaths"	27	-3.89182029811063	-7	"1"
"5d960ffd35a770001a9a0592"	"100"	860	"True"	"2020-12-30 20:28:02"	"EN-GB"	"Yes, I consent to participate."	"Female"	63	71	"Within the last 2 years"	"0"	29	30	30	"1"	24	"1"	"6 months or more"	NA	2	"Mother"	86	20	100	"Father"	81	30	80	4	"Grandmother 1"	83	10	10	"Grandfather 1"	55	0	0	"Grandmother 2"	75	30	9	"Grandfather 2"	NA	50	0	5	24999.5	1	"Strongly agree"	"No"	10	"5d960ffd35a770001a9a0592"	"APPROVED"	873.826	242	1	100	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	24999.5	5	0	0	0	20	0	NA	NA	NA	"5-6 deaths"	0	0	0	1	0	NA	NA	12	-3.40119738166216	-5.47722557505166	"0"
"5d9682f2f9927600172808d7"	"100"	333	"True"	"2020-12-30 19:59:00"	"EN-GB"	"Yes, I consent to participate."	"Male"	43	25	"2 years ago or more"	"0"	40	10	50	"1"	27	NA	NA	NA	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandfather 1"	80	72	30	"Grandfather 2"	80	75	40	"Grandmother 1"	83	60	60	"Grandmother 2"	NA	13	76	4	67499.5	4	"Strongly agree"	"No"	4	"5d9682f2f9927600172808d7"	"APPROVED"	337.799	267	3	99	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	16874.875	5	0	0	0	0	0	NA	NA	NA	"4 deaths"	0	0	0	0	0	NA	NA	19	-4.33073334028633	-8.71779788708135	"1"
"5d9cc7e8d81c510017447d62"	"100"	288	"True"	"2020-12-30 19:33:36"	"EN-GB"	"Yes, I consent to participate."	"Female"	23	91	"2 years ago or more"	"0"	81	82	29	"0"	NA	NA	NA	28	0	""	NA	NA	NA	""	NA	NA	NA	3	"Grandmother 1"	58	19	10	"Grandfather 1"	75	19	9	"Grandmother 2"	87	9	81	""	NA	NA	NA	4	7500	3	"Strongly agree"	"No"	10	"5d9cc7e8d81c510017447d62"	"APPROVED"	292.112	107	0	100	"Italy"	"United Kingdom"	"Unemployed (and job seeking)"	"White"	"Italian"	"Italy"	"Yes"	2500	6	0	0	17	0	0	0	17	1	"0-3 deaths"	0	0	1	0	0	0	"0-1 prem deaths"	14	-2.30258509299405	-3.16227766016838	"0"
"5d9e481991e6ed00133e1abe"	"100"	756	"True"	"2020-12-30 20:22:15"	"EN-GB"	"Yes, I consent to participate."	"Female"	62	40	"2 years ago or more"	"0"	55	30	25	"1"	22	"1"	"Less than 6 months"	NA	0	""	NA	NA	NA	""	NA	NA	NA	2	"Grandfather 1"	72	20	80	"Grandmother 1"	84	10	95	""	NA	NA	NA	""	NA	NA	NA	4	7500	6	"Strongly agree"	"No"	4	"5d9e481991e6ed00133e1abe"	"APPROVED"	772.362	146	2	100	"United Kingdom"	"United Kingdom"	"Other"	"White"	"English"	"United Kingdom"	"No"	1250	4	0	0	3	0	0	0	3	1	"0-3 deaths"	0	0	1	0	0	0	"0-1 prem deaths"	16	-4.11087386417331	-7.81024967590665	"1"
"5da65387a9dcad0015d87d8c"	"100"	534	"True"	"2020-12-30 19:41:11"	"EN-GB"	"Yes, I consent to participate."	"Female"	42	31	"Within the last 2 years"	"1"	40	0	50	"0"	NA	NA	NA	28	1	"Mother"	72	70	100	""	NA	NA	NA	4	"Grandmother 1"	76	78	68	"Grandmother 2"	78	81	73	"Grandfather 1"	74	82	58	"Grandfather 2"	72	79	53	4	34999.5	2	"Strongly agree"	"Yes"	4	"5da65387a9dcad0015d87d8c"	"APPROVED"	543.284	129	0	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	17499.75	5	3	0	0	0	1	3	7	1	"5-6 deaths"	1	0	0	0	1	1	"2-3 prem deaths"	1	-4.24849524204936	-8.36660026534076	"0"
"5da855e8db29f000128d738a"	"100"	261	"True"	"2020-12-30 19:16:53"	"EN-GB"	"Yes, I consent to participate."	"Female"	34	30	"2 years ago or more"	"0"	20	5	10	"1"	25	"1"	"6 months or more"	NA	1	"Father"	71	10	5	""	NA	NA	NA	2	"Grandfather 1"	65	50	0	"Grandmother 1"	65	50	0	""	NA	NA	NA	""	NA	NA	NA	4	124999.5	5	"Strongly agree"	"No"	4	"5da855e8db29f000128d738a"	"APPROVED"	267.054	340	1	100	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	24999.9	5	4	0	10	10	0	0	24	1	"0-3 deaths"	1	0	1	1	0	0	"2-3 prem deaths"	15	-4.26267987704132	-8.42614977317636	"0"
"5da9633472811e0014ed4256"	"100"	688	"True"	"2020-12-30 20:36:44"	"EN-GB"	"Yes, I consent to participate."	"Male"	65	75	"Within the past year"	"0"	81	25	15	"1"	32	NA	NA	NA	1	"Father"	87	75	75	""	NA	NA	NA	4	"Grandmother 1"	40	0	0	"Grandfather 1"	85	75	25	"Grandmother 2"	75	76	86	"Grandfather 2"	80	85	75	4	12999.5	2	"Strongly agree"	"No"	4	"5da9633472811e0014ed4256"	"APPROVED"	694.911	270	0	100	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	6499.75	5	0	0	35	0	0	0	35	1	"5-6 deaths"	0	0	1	0	0	0	"0-1 prem deaths"	1	-3.25809653802148	-5.09901951359278	"0"
"5dad865e32175a0014451b20"	"100"	636	"True"	"2020-12-30 20:39:52"	"EN-GB"	"Yes, I consent to participate."	"Male"	69	80	"Within the past year"	"0"	70	20	10	"0"	NA	NA	NA	25	2	"Mother"	80	15	50	"Father"	89	10	50	4	"Grandmother 1"	72	20	10	"Grandmother 2"	NA	0	15	"Grandfather 1"	NA	80	0	"Grandfather 2"	NA	50	0	2	24999.5	1	"Strongly agree"	"No"	10	"5dad865e32175a0014451b20"	"APPROVED"	646.099	413	2	100	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	24999.5	4	0	0	3	NA	NA	NA	NA	NA	"5-6 deaths"	0	0	1	NA	NA	NA	NA	24	-3.04452243772342	-4.58257569495584	"1"
"5dbdbf8f0fbd8b2f1b94b974"	"100"	251	"True"	"2020-12-30 19:35:04"	"EN-GB"	"Yes, I consent to participate."	"Female"	43	90	"Within the past year"	"0"	40	13	9	"1"	34	"1"	"Less than 6 months"	NA	0	""	NA	NA	NA	""	NA	NA	NA	0	""	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	3	67499.5	3	"Strongly agree"	"No"	4	"5dbdbf8f0fbd8b2f1b94b974"	"APPROVED"	255.98	367	1	100	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	22499.8333333333	5	0	0	0	0	0	0	0	0	"0-3 deaths"	0	0	0	0	0	0	"0-1 prem deaths"	8	-2.39789527279837	-3.3166247903554	"0"
"5dd4413ce426bd43c5c78d4b"	"100"	504	"True"	"2020-12-30 19:55:10"	"EN-GB"	"Yes, I consent to participate."	"Male"	42	71	"2 years ago or more"	"0"	67	59	19	"1"	20	NA	NA	NA	1	"Father"	40	6	89	""	NA	NA	NA	4	"Grandmother 1"	60	0	78	"Grandmother 2"	69	19	56	"Grandfather 1"	84	0	87	"Grandfather 2"	79	78	100	2	67499.5	4	"Strongly agree"	"No"	4	"5dd4413ce426bd43c5c78d4b"	"APPROVED"	517.721	134	2	99	"Pakistan"	"United Kingdom"	"Full-Time"	"Asian"	"Urdu"	"United Kingdom"	"No"	16874.875	6	35	0	15	6	0	0	56	1	"5-6 deaths"	1	0	1	1	0	0	"2-3 prem deaths"	20	-3.40119738166216	-5.47722557505166	"1"
"5dd84262108b677ed0abc4b7"	"100"	336	"True"	"2020-12-30 19:14:22"	"EN-GB"	"Yes, I consent to participate."	"Female"	51	62	"Within the last 2 years"	"0"	49	37	12	"1"	23	"1"	"Less than 6 months"	NA	1	"Father"	21	3	4	""	NA	NA	NA	4	"Grandmother 1"	68	56	55	"Grandmother 2"	75	53	40	"Grandfather 1"	67	36	8	"Grandfather 2"	63	57	96	4	87499.5	3	"Strongly agree"	"No"	4	"5dd84262108b677ed0abc4b7"	"APPROVED"	341.371	67	3	97	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	29166.5	8	54	0	7	0	8	12	81	1	"5-6 deaths"	1	0	1	0	1	1	"4-6 prem deaths"	16	-3.66356164612965	-6.2449979983984	"1"
"5dd9969dfef7c2927fc984f4"	"100"	638	"True"	"2020-12-30 19:45:46"	"EN-GB"	"Yes, I consent to participate."	"Male"	40	64	"Within the past year"	"1"	69	79	49	"1"	35	NA	NA	NA	1	"Father"	19	100	91	""	NA	NA	NA	3	"Grandfather 1"	55	75	0	"Grandmother 1"	54	32	0	"Grandfather 2"	78	60	100	""	NA	NA	NA	3	17999.5	3	"Strongly agree"	"Yes"	4	"5dd9969dfef7c2927fc984f4"	"APPROVED"	645.059	220	1	100	"Poland"	"United Kingdom"	"Full-Time"	"White"	"Polish"	"Poland"	"No"	5999.83333333333	4	56	0	20	21	0	0	97	1	"4 deaths"	1	0	1	1	0	0	"2-3 prem deaths"	16	-3.61091791264422	-6.08276253029822	"1"
"5ddd802af85b50cfcb01978e"	"100"	186	"True"	"2020-12-30 19:34:23"	"EN-GB"	"Yes, I consent to participate."	"Male"	33	42	"2 years ago or more"	"0"	55	5	76	"0"	NA	NA	NA	35	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandmother 1"	81	0	75	"Grandmother 2"	75	0	70	"Grandfather 1"	87	0	100	"Grandfather 2"	69	20	67	2	67499.5	2	"Strongly agree"	"No"	4	"5ddd802af85b50cfcb01978e"	"APPROVED"	189.964	348	2	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	33749.75	5	0	0	0	0	0	6	6	1	"4 deaths"	0	0	0	0	0	1	"0-1 prem deaths"	1	-4.07753744390572	-7.68114574786861	"0"
"5de1868db28cf71e8fd77007"	"100"	360	"True"	"2020-12-30 20:30:00"	"EN-GB"	"Yes, I consent to participate."	"Female"	61	99	"Within the past year"	"0"	94	10	7	"1"	20	"0"	"No breastfeeding"	NA	1	"Mother"	61	3	100	""	NA	NA	NA	4	"Grandmother 1"	60	3	100	"Grandfather 1"	72	2	100	"Grandmother 2"	70	1	6	"Grandfather 2"	70	1	5	3	44999.5	2	"Strongly agree"	"No"	4	"5de1868db28cf71e8fd77007"	"APPROVED"	364.093	361	4	99	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	22499.75	6	14	0	15	3	5	5	42	1	"5-6 deaths"	1	0	1	1	1	1	"4-6 prem deaths"	7	-0.693147180559945	-1.4142135623731	"0"
"5de2b0cc725abb2d8930c683"	"100"	301	"True"	"2020-12-30 19:45:49"	"EN-GB"	"Yes, I consent to participate."	"Female"	53	60	"2 years ago or more"	"0"	50	70	50	"1"	27	"1"	"6 months or more"	NA	NA	""	NA	NA	NA	""	NA	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	4	12999.5	4	"Strongly agree"	"No"	4	"5de2b0cc725abb2d8930c683"	"APPROVED"	306.435	318	2	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"Mixed"	"English"	"United Kingdom"	"No"	3249.875	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1	-3.71357206670431	-6.40312423743285	"0"
"5de3a8c01017853a3dcc176a"	"100"	203	"True"	"2020-12-30 19:14:17"	"EN-GB"	"Yes, I consent to participate."	"Female"	31	54	"Within the past year"	"0"	45	64	18	"1"	30	"1"	"Less than 6 months"	NA	0	""	NA	NA	NA	""	NA	NA	NA	3	"Grandmother 1"	45	28	0	"Grandfather 1"	88	32	3	"Grandfather 2"	62	73	77	""	NA	NA	NA	4	87499.5	3	"Strongly agree"	"No"	4	"5de3a8c01017853a3dcc176a"	"APPROVED"	208.083	134	1	100	"United States"	"United Kingdom"	"Full-Time"	"White"	"English"	"United States"	"No"	29166.5	6	0	0	30	0	13	0	43	1	"0-3 deaths"	0	0	1	0	1	0	"2-3 prem deaths"	7	-3.85014760171006	-6.85565460040104	"0"
"5de7baf95d4f97726bc2b11e"	"100"	255	"True"	"2020-12-30 19:22:58"	"EN-GB"	"Yes, I consent to participate."	"Female"	33	61	"Within the past year"	"1"	92	97	41	"1"	26	"1"	"Less than 6 months"	NA	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandmother 1"	53	13	100	"Grandfather 1"	52	3	1	"Grandmother 2"	71	4	8	"Grandfather 2"	80	11	0	3	17999.5	2	"Strongly agree"	"Yes"	4	"5de7baf95d4f97726bc2b11e"	"APPROVED"	259.197	198	3	99	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	8999.75	6	0	0	22	23	4	0	49	1	"4 deaths"	0	0	1	1	1	0	"2-3 prem deaths"	14	-3.68887945411394	-6.32455532033676	"0"
"5dece22f8b5f8b3a80ab3f54"	"100"	236	"True"	"2020-12-30 20:03:57"	"EN-GB"	"Yes, I consent to participate."	"Male"	47	87	"Within the last 2 years"	"1"	82	100	26	"0"	NA	NA	NA	30	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandmother 1"	65	84	96	"Grandmother 2"	62	10	72	"Grandfather 1"	63	10	97	"Grandfather 2"	81	96	60	5	24999.5	2	"Strongly agree"	"Yes"	4	"5dece22f8b5f8b3a80ab3f54"	"APPROVED"	590.191	168	1	100	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	12499.75	5	0	0	10	13	12	0	35	1	"4 deaths"	0	0	1	1	1	0	"2-3 prem deaths"	23	-2.63905732961526	-3.74165738677394	"1"
"5dee10823d67774ac7a2aaec"	"100"	374	"True"	"2020-12-30 20:16:20"	"EN-GB"	"Yes, I consent to participate."	"Female"	71	92	"Within the last 2 years"	"0"	100	100	0	"1"	19	"0"	"No breastfeeding"	NA	2	"Father"	86	11	NA	"Mother"	62	98	100	4	"Grandmother 1"	58	100	0	"Grandmother 2"	88	7	83	"Grandfather 1"	45	9	11	"Grandfather 2"	88	9	71	4	34999.5	4	"Strongly agree"	"No"	4	"5dee10823d67774ac7a2aaec"	"APPROVED"	382.608	135	2	99	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	8749.875	5	0	13	17	0	30	0	60	1	"5-6 deaths"	0	1	1	0	1	0	"2-3 prem deaths"	1	-2.19722457733622	-3	"0"
"5dee11c6d35cc34acae7c301"	"100"	555	"True"	"2020-12-30 20:20:12"	"EN-GB"	"Yes, I consent to participate."	"Male"	65	70	"2 years ago or more"	"0"	50	50	10	"1"	35	NA	NA	NA	2	"Mother"	78	10	80	"Father"	NA	5	90	4	"Grandfather 1"	70	10	60	"Grandmother 2"	NA	5	85	"Grandfather 1"	45	5	0	"Grandfather 2"	NA	15	50	2	34999.5	2	"Strongly agree"	"No"	4	"5dee11c6d35cc34acae7c301"	"APPROVED"	558.479	330	1	100	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	17499.75	5	0	NA	5	NA	30	NA	NA	NA	"5-6 deaths"	0	NA	1	NA	1	NA	NA	27	-3.43398720448515	-5.56776436283002	"1"
"5dee77fda4844150a7d0d487"	"100"	472	"True"	"2020-12-30 19:44:32"	"EN-GB"	"Yes, I consent to participate."	"Female"	74	81	"Within the past year"	"0"	72	70	9	"1"	26	"0"	"No breastfeeding"	NA	2	"Mother"	89	40	92	"Father"	NA	50	81	4	"Grandmother 1"	60	19	28	"Grandfather 1"	91	91	40	"Grandfather 2"	65	81	8	"Grandmother 2"	85	66	39	3	87499.5	3	"Strongly agree"	"No"	4	"5dee77fda4844150a7d0d487"	"APPROVED"	479.341	91	0	100	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	29166.5	6	0	NA	15	0	10	0	NA	NA	"5-6 deaths"	0	NA	1	0	1	0	NA	16	-2.99573227355399	-4.47213595499958	"1"
"5deebd169b8f245615d59507"	"100"	254	"True"	"2020-12-30 19:55:37"	"EN-GB"	"Yes, I consent to participate."	"Male"	58	100	"Within the past year"	"0"	0	10	20	"0"	NA	NA	NA	25	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandfather 1"	NA	50	0	"Grandmother 1"	NA	0	0	"Grandmother 2"	NA	50	50	"Grandfather 2"	NA	100	50	1	24999.5	1	"Strongly agree"	"No"	4	"5deebd169b8f245615d59507"	"APPROVED"	262.383	441	3	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	24999.5	6	0	0	NA	NA	NA	NA	NA	NA	"4 deaths"	0	0	NA	NA	NA	NA	NA	29	0	-1	"1"
"5df0c64767a23610ed01d9c7"	"100"	186	"True"	"2020-12-30 19:16:40"	"EN-GB"	"Yes, I consent to participate."	"Female"	30	36	"Within the past year"	"0"	84	88	14	"0"	NA	NA	NA	33	1	"Mother"	29	0	50	""	NA	NA	NA	3	"Grandmother 1"	72	87	82	"Grandfather 1"	77	93	64	"Grandfather 2"	84	70	40	""	NA	NA	NA	4	34999.5	2	"Strongly agree"	"No"	4	"5df0c64767a23610ed01d9c7"	"APPROVED"	389.192	273	1	100	"Cyprus"	"United Kingdom"	"Full-Time"	"White"	"Greek"	"Cyprus"	"No"	17499.75	6	46	0	3	0	0	0	49	1	"4 deaths"	1	0	1	0	0	0	"2-3 prem deaths"	12	-4.17438726989564	-8.06225774829855	"0"
"5df113553ccda2021de405d1"	"100"	430	"True"	"2020-12-30 19:46:44"	"EN-GB"	"Yes, I consent to participate."	"Female"	41	37	"2 years ago or more"	"0"	77	65	36	"1"	35	"1"	"6 months or more"	NA	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandfather 1"	66	47	0	"Grandmother 1"	68	41	5	"Grandfather 1"	80	73	36	"Grandmother 2"	89	33	88	4	44999.5	4	"Strongly agree"	"No"	4	"5df113553ccda2021de405d1"	"APPROVED"	434.705	111	0	100	"United Kingdom"	"United Kingdom"	"Not in paid work (e.g. homemaker', 'retired or disabled)"	"White"	"English"	"United Kingdom"	"No"	11249.875	7	0	0	9	7	0	0	16	1	"4 deaths"	0	0	1	1	0	0	"2-3 prem deaths"	8	-4.15888308335967	-8	"0"
"5df2b4dbfe10851c56088459"	"100"	378	"True"	"2020-12-30 21:05:40"	"EN-GB"	"Yes, I consent to participate."	"Female"	49	100	"Within the last 2 years"	"0"	80	50	50	"0"	NA	NA	NA	30	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandmother 1"	70	25	20	"Grandmother 2"	75	30	75	"Grandfather 1"	60	11	0	"Grandfather 2"	80	24	70	5	175000	5	"Strongly agree"	"No"	4	"5df2b4dbfe10851c56088459"	"APPROVED"	382.802	299	1	100	"United Kingdom"	"United Kingdom"	"Part-Time"	"Asian"	"English"	"United Kingdom"	"No"	35000	5	0	0	5	0	15	0	20	1	"4 deaths"	0	0	1	0	1	0	"2-3 prem deaths"	1	0	-1	"0"
"5dfb7cbd01423f8a774d893b"	"100"	420	"True"	"2020-12-30 20:37:39"	"EN-GB"	"Yes, I consent to participate."	"Male"	69	100	"Within the past year"	"0"	0	91	0	"1"	30	NA	NA	NA	2	"Mother"	74	51	100	"Father"	78	100	100	4	"Grandmother 1"	84	100	100	"Grandmother 2"	82	100	100	"Grandfather 1"	83	100	100	"Grandfather 2"	70	100	100	1	24999.5	2	"Strongly agree"	"No"	4	"5dfb7cbd01423f8a774d893b"	"APPROVED"	428.112	479	6	99	"United Kingdom"	"United Kingdom"	"Part-Time"	"White"	"English"	"United Kingdom"	"No"	12499.75	6	1	0	0	0	0	5	6	1	"5-6 deaths"	1	0	0	0	0	1	"2-3 prem deaths"	1	0	-1	"0"
"5dfe7a81271305b17e9335c3"	"100"	320	"True"	"2020-12-30 19:29:05"	"EN-GB"	"Yes, I consent to participate."	"Female"	22	90	"Within the past year"	"1"	80	60	5	"0"	NA	NA	NA	25	0	""	NA	NA	NA	""	NA	NA	NA	1	"Grandmother 1"	62	80	100	""	NA	NA	NA	""	NA	NA	NA	""	NA	NA	NA	4	17999.5	5	"Strongly agree"	"Yes"	4	"5dfe7a81271305b17e9335c3"	"APPROVED"	325.589	126	0	100	"United States"	"United Kingdom"	"Unemployed (and job seeking)"	"Other"	"English"	"United States"	"No"	3599.9	5	0	0	13	0	0	0	13	1	"0-3 deaths"	0	0	1	0	0	0	"0-1 prem deaths"	1	-2.39789527279837	-3.3166247903554	"0"
"5dfecda4056205b3a5f8cd3d"	"100"	935	"True"	"2020-12-30 19:34:59"	"EN-GB"	"Yes, I consent to participate."	"Female"	21	95	"2 years ago or more"	"0"	82	82	17	"0"	NA	NA	NA	28	0	""	NA	NA	NA	""	NA	NA	NA	2	"Grandfather 1"	85	51	100	"Grandfather 1"	45	0	0	""	NA	NA	NA	""	NA	NA	NA	3	87499.5	5	"Strongly agree"	"No"	4	"5dfecda4056205b3a5f8cd3d"	"APPROVED"	941.479	86	2	99	"Sri Lanka"	"United Kingdom"	"Other"	"Asian"	"English"	"United Kingdom"	"Yes"	17499.9	7	0	0	0	30	0	0	30	1	"0-3 deaths"	0	0	0	1	0	0	"0-1 prem deaths"	8	-1.79175946922805	-2.44948974278318	"0"
"5e0006657adf4bc35427b051"	"100"	377	"True"	"2020-12-30 19:22:07"	"EN-GB"	"Yes, I consent to participate."	"Female"	36	60	"2 years ago or more"	"0"	40	9	50	"0"	NA	NA	NA	25	0	""	NA	NA	NA	""	NA	NA	NA	4	"Grandmother 1"	79	72	100	"Grandfather 1"	63	50	50	"Grandmother 2"	65	50	0	"Grandfather 2"	NA	50	0	3	87499.5	2	"Strongly agree"	"No"	4	"5e0006657adf4bc35427b051"	"APPROVED"	381.589	265	2	99	"Poland"	"United Kingdom"	"Full-Time"	"White"	"Polish"	"Poland"	"No"	43749.75	8	0	0	0	12	10	NA	NA	NA	"4 deaths"	0	0	0	1	1	NA	NA	23	-3.71357206670431	-6.40312423743285	"1"
"5e054293dd997bf92d8d4e40"	"100"	571	"True"	"2020-12-30 20:09:39"	"EN-GB"	"Yes, I consent to participate."	"Male"	62	66	NA	"0"	71	66	60	"1"	29	NA	NA	NA	2	"Father"	58	76	67	"Mother"	64	71	68	4	"Grandfather 1"	61	50	0	"Grandmother 1"	71	50	0	"Grandfather 1"	64	50	0	"Grandmother 2"	33	50	0	4	24999.5	2	"Strongly agree"	"No"	9	"5e054293dd997bf92d8d4e40"	"APPROVED"	575.953	100	0	100	"United Kingdom"	"United Kingdom"	"Other"	"White"	"English"	"United Kingdom"	"No"	12499.75	5	17	11	14	4	11	42	99	1	"5-6 deaths"	1	1	1	1	1	1	"4-6 prem deaths"	30	-3.55534806148941	-5.91607978309962	"1"
"5e0b3d5dbf3d4e3868abc3ea"	"100"	460	"True"	"2020-12-30 20:07:38"	"EN-GB"	"Yes, I consent to participate."	"Male"	49	60	"Within the past year"	"0"	80	74	91	"1"	31	NA	NA	NA	1	"Mother"	60	51	81	""	NA	NA	NA	4	"Grandmother 1"	81	50	9	"Grandmother 2"	NA	61	62	"Grandfather 1"	82	50	40	"Grandfather 2"	72	63	55	5	44999.5	3	"Strongly agree"	"No"	9	"5e0b3d5dbf3d4e3868abc3ea"	"APPROVED"	468.431	187	0	100	"United Kingdom"	"United Kingdom"	"Full-Time"	"White"	"English"	"United Kingdom"	"No"	14999.8333333333	4	15	0	0	NA	0	3	NA	NA	"5-6 deaths"	1	0	0	NA	0	1	NA	1	-3.71357206670431	-6.40312423743285	"0"
