session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,Ethnicity (Simplified),First Language,Nationality,Sex,Student Status
5fecd1db6079e1e6b2d7129f,5e0006657adf4bc35427b051,APPROVED,2020-12-30 19:15:47.857000,2020-12-30 19:22:09.446000,381.589,37,265,2,99,2020-12-31 23:00:55.218000,9700A938,Poland,United Kingdom,Full-Time,White,Polish,Poland,Female,No
5fecd1ec0b1a449e3288b051,5c726e7a70a49b0001f781e7,APPROVED,2020-12-30 19:15:59.262000,2020-12-30 19:27:21.302000,682.04,33,117,1,100,2020-12-31 23:01:04.900000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd1f0bd6f23ec92b2142d,55b0ecccfdf99b2116e4123f,APPROVED,2020-12-30 19:16:11.051000,2020-12-30 19:22:31.046000,379.995,33,1018,9,99,2020-12-31 23:01:21.582000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecd2110b03ab6a56d7f4a7,5c6af9fae101fb00014fae46,APPROVED,2020-12-30 19:16:38.128000,2020-12-30 19:21:46.541000,308.413,34,430,4,99,2020-12-31 23:01:40.429000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd225cd5d989ee7e54848,5e3aa9e1764672000d62723d,APPROVED,2020-12-30 19:16:53.428000,2020-12-30 19:23:59.766000,426.338,38,284,0,100,2020-12-31 23:01:50.586000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecd279fdb6e6ed41d1d11f,5eaecbf2df23cb5adb9d7523,APPROVED,2020-12-30 19:18:20.321000,2020-12-30 19:23:10.219000,289.898,31,132,0,100,2020-12-31 23:02:19.627000,9700A938,Romania,United Kingdom,Unemployed (and job seeking),White,Romanian,Romania,Female,No
5fecd28bc2bdebedc31f2896,5de7baf95d4f97726bc2b11e,APPROVED,2020-12-30 19:18:40.799000,2020-12-30 19:22:59.996000,259.197,33,198,3,99,2020-12-31 23:02:33.397000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd2d09568d5e5911c3fd0,57c975a8648ff40001666439,APPROVED,2020-12-30 19:19:47.591000,2020-12-30 19:24:00.866000,253.275,33,298,0,100,2020-12-31 23:03:44.271000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecd2fbd1cd506ac348ff1a,5cfe8dde3aa0380001693f5d,APPROVED,2020-12-30 19:20:29.806000,2020-12-30 19:29:01.969000,512.163,37,134,2,98,2020-12-31 23:04:20.683000,9700A938,Greece,United Kingdom,Full-Time,White,Greek,Greece,Female,No
5fecd3347e067ae646adaf84,5eff425e122196491e024bc4,APPROVED,2020-12-30 19:21:24.166000,2020-12-30 19:27:16.838000,352.672,32,163,0,100,2020-12-31 23:04:51.260000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,Yes
5fecd3500b1a449db1cd29cc,5c1403377130b80001f0f34a,APPROVED,2020-12-30 19:21:58.010000,2020-12-30 19:26:29.891000,271.881,35,101,1,100,2020-12-31 23:05:21.818000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecd388dd8cf1e5dfb5b738,5a42c9cc99311d0001df46de,APPROVED,2020-12-30 19:22:55.675000,2020-12-30 19:28:33.406000,337.731,35,276,0,100,2020-12-31 23:06:25.457000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd38a2b78a5e7bd3ceb58,5f2367bf70fcfd12cc289783,APPROVED,2020-12-30 19:22:55.111000,2020-12-30 19:27:59.952000,304.841,33,22,0,100,2020-12-31 23:06:35.355000,9700A938,Ireland,United Kingdom,Full-Time,White,English,Ireland,Female,No
5fecd3e823b19be9f095fe86,596f9bd71a0f2200019a9823,APPROVED,2020-12-30 19:24:29.880000,2020-12-30 19:27:30.324000,180.444,33,691,13,97,2020-12-31 23:07:53.039000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecd408d1cd506ac348ff21,5b5e597d4e945800017dda68,APPROVED,2020-12-30 19:25:02.455000,2020-12-30 19:31:17.704000,375.249,37,400,5,98,2020-12-31 23:08:23.342000,9700A938,Hungary,United Kingdom,Full-Time,White,Hungarian,Hungary,Female,No
5fecd41a52b0e29e74ae460a,5f2c53866fe20e0f4df15f54,APPROVED,2020-12-30 19:25:18.043000,2020-12-30 19:34:26.582000,548.539,37,92,1,100,2020-12-31 23:08:44.646000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecd4218fd71ded31f9aab8,5ae96d1878b0060001e69b8a,APPROVED,2020-12-30 19:25:25.155000,2020-12-30 19:29:47.371000,262.216,31,185,1,100,2020-12-31 23:08:52.774000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd4324b3bdce5975580a2,5fbd8403ba539207d73c9430,APPROVED,2020-12-30 19:25:43.448000,2020-12-30 19:32:56.712000,433.264,32,34,0,100,2020-12-31 23:09:20.537000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Female,No
5fecd44e116bbfe751857b29,5ce66d8fed9d610001f60772,APPROVED,2020-12-30 19:26:10.826000,2020-12-30 19:30:32.178000,261.352,33,410,1,100,2020-12-31 23:09:35.872000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd4614cfb7d9f2505a243,5e1349de814bba97b490a241,APPROVED,2020-12-30 19:26:28.746000,2020-12-30 19:31:52.331000,323.585,38,290,0,100,2020-12-31 23:09:52.994000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecd4744b3bdce6fc6d5b81,5d332321d508470001194c04,APPROVED,2020-12-30 19:26:50.507000,2020-12-30 19:32:44.827000,354.32,36,63,1,100,2020-12-31 23:10:30.794000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd491d92c4a6c847ec608,573107ef1efe74000e3088d2,APPROVED,2020-12-30 19:27:16.559000,2020-12-30 19:30:06.393000,169.834,32,408,0,100,2020-12-31 23:11:02.506000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Female,No
5fecd4b2c92b36ecdb183b80,5989e60a5ea0bf00011497d6,APPROVED,2020-12-30 19:27:51.430000,2020-12-30 19:32:39.008000,287.578,32,519,4,99,2020-12-31 23:11:31.141000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecd4bd9bf07de6e5b7ffb7,5eefb89c3c8aa10ac7b0c26d,APPROVED,2020-12-30 19:28:03.361000,2020-12-30 19:35:39.707000,456.346,33,171,1,100,2020-12-31 23:12:15.954000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd4f2416cba9d6923b9c5,5e77c76ddec45632bb889d42,APPROVED,2020-12-30 19:28:52.595000,2020-12-30 19:37:04.361000,491.766,29,79,0,100,2020-12-31 23:13:02.646000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecd4f63803bbebbe0187de,5eca76c64e028f5b42937d4a,APPROVED,2020-12-30 19:29:00.123000,2020-12-30 19:37:22.840000,502.717,29,117,1,100,2020-12-31 23:13:10.630000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecd53246872ee65adb23ae,5c921ef15be2830016f8c8ea,APPROVED,2020-12-30 19:30:04.912000,2020-12-30 19:39:25.627000,560.715,35,492,11,97,2020-12-31 23:14:34.658000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5feccfc18f6210e700d162cb,5bec28bf65c4360001e8590c,APPROVED,2020-12-30 19:06:41.467000,2020-12-30 19:13:08.306000,386.839,29,71,1,100,2020-12-31 22:47:19.401000,9700A938,Norway,United Kingdom,Other,Mixed,Norwegian,Norway,Female,No
5fecd2bed42dc5e706cb545d,5f4fc3e0db8a350cec727eee,APPROVED,2020-12-30 19:19:32.239000,2020-12-30 19:26:57.290000,445.051,34,60,1,100,2020-12-31 23:03:37.794000,9700A938,United Kingdom,United Kingdom,Part-Time,Mixed,DATA EXPIRED,United Kingdom,Female,No
5fecdb57c92395ee9cfa4e77,5e84e7c877cf5a0c0af985f9,APPROVED,2020-12-30 19:56:13.890000,2020-12-30 20:02:49.410000,395.52,32,176,0,100,2020-12-31 23:40:51.902000,9700A938,United Kingdom,United Kingdom,Full-Time,Mixed,English,United Kingdom,Male,No
5fecdd4c509c7e6da142f361,5b494218ff7497000125219a,APPROVED,2020-12-30 20:04:34.529000,2020-12-30 20:13:38.297000,543.768,35,125,2,99,2020-12-31 23:48:54.663000,9700A938,United Kingdom,United Kingdom,Part-Time,Mixed,English,United Kingdom,Male,No
5feccfdf416cba9de06f8fe7,5f9dccb72e76b63521a97a16,APPROVED,2020-12-30 19:07:28.098000,2020-12-30 19:19:13.855000,705.757,62,35,1,99,2020-12-31 22:47:36.404000,9700A938,United Kingdom,United Kingdom,Part-Time,White,DATA EXPIRED,United Kingdom,Female,No
5feccfe5e6b281ed2b883702,5fb93038a822a772d73be24f,APPROVED,2020-12-30 19:07:32.444000,2020-12-30 19:23:14.613000,942.169,59,6,0,100,2020-12-31 22:47:43.532000,9700A938,United Kingdom,United Kingdom,Full-Time,White,DATA EXPIRED,United Kingdom,Female,No
5fecd066dd8cf1e46e3fd5ee,5c5dd15d6474da000173e397,APPROVED,2020-12-30 19:09:29.480000,2020-12-30 19:18:50.105000,560.625,66,172,0,100,2020-12-31 22:49:48.435000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecd1890479d79ddd14c509,5eb94afe7fbf4b01cfdf5fef,APPROVED,2020-12-30 19:14:24.364000,2020-12-30 19:26:14.943000,710.579,59,96,1,100,2020-12-31 23:00:10.593000,9700A938,New Zealand,United Kingdom,Full-Time,White,English,New Zealand,Female,No
5fecd371351a269daac3f74e,5f34279fcda0002d9e093c09,APPROVED,2020-12-30 19:22:28.973000,2020-12-30 19:31:29.143000,540.17,60,112,1,100,2020-12-31 23:06:07.072000,9700A938,United Kingdom,United Kingdom,Other,White,DATA EXPIRED,United Kingdom,Female,No
5fecd5dc6d65c5ec83b607b3,5c34cece6288ec00016a5363,APPROVED,2020-12-30 19:33:00.896000,2020-12-30 19:43:48.029000,647.133,61,411,2,100,2020-12-31 23:17:46.625000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecd680e7417aed659b7c9d,5a022e98728b1b0001ad8b6b,APPROVED,2020-12-30 19:35:39.926000,2020-12-30 19:44:29.167000,529.241,65,778,10,98,2020-12-31 23:20:24.985000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecd6bfe44df4ebd62d0ff5,5dee77fda4844150a7d0d487,APPROVED,2020-12-30 19:36:35.564000,2020-12-30 19:44:34.905000,479.341,74,91,0,100,2020-12-31 23:21:26.639000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecd6eb23b19be9eaa9ea8e,5ef8951212148a5e153d0727,APPROVED,2020-12-30 19:37:22.526000,2020-12-30 19:48:17.786000,655.26,59,56,0,100,2020-12-31 23:21:42.451000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecd721069e3be65e72a19f,5f64eadd77c78d0220c4a92c,APPROVED,2020-12-30 19:38:17.797000,2020-12-30 19:59:35.893000,1278.096,61,50,0,100,2020-12-31 23:22:19.468000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United Kingdom,Female,No
5fecd73d30cadf6a77243fec,5ec2683e7bf5d7035f84ddf8,APPROVED,2020-12-30 19:38:41.572000,2020-12-30 19:45:39.299000,417.727,75,129,0,100,2020-12-31 23:23:28.510000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Female,No
5fecd749b289af9f1958ddab,5ea75821ee39871103f18a76,APPROVED,2020-12-30 19:38:52.741000,2020-12-30 19:53:46.659000,893.918,59,109,1,100,2020-12-31 23:23:44.854000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecd7c9238d4b9db38d0a9a,5fd74e3377e00d016988775a,APPROVED,2020-12-30 19:41:14.714000,2020-12-30 19:54:21.287000,786.573,74,21,1,99,2020-12-31 23:25:41.012000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United Kingdom,Female,No
5fecd81723b19bead6811896,5d090903f3d3580001fad989,APPROVED,2020-12-30 19:42:18.511000,2020-12-30 19:49:20.503000,421.992,64,238,0,100,2020-12-31 23:27:43.034000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecd9af6a3657edb60096c9,5e2ecf8ad5947f490c9d0f08,APPROVED,2020-12-30 19:49:14.593000,2020-12-30 20:00:13.101000,658.508,59,287,2,100,2020-12-31 23:32:46.001000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecda67bb7b299fac39d78b,59504939c58c85000101dc92,APPROVED,2020-12-30 19:52:10.174000,2020-12-30 20:02:02.621000,592.447,72,734,1,100,2020-12-31 23:35:13.275000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecda6fe6b281ee24d5ba4a,57698d52688a5c00018d958d,APPROVED,2020-12-30 19:52:20.438000,2020-12-30 19:59:33.205000,432.767,60,1219,12,99,2020-12-31 23:35:48.369000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecda8951f3a9edc19f6795,57e5a14ea4e40600014e9ef3,APPROVED,2020-12-30 19:52:46.823000,2020-12-30 19:59:18.531000,391.708,61,1043,15,98,2020-12-31 23:36:18.155000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecdaadad8fbaee8e56e95c,593ead9ea514380001e5cf86,APPROVED,2020-12-30 19:53:21.613000,2020-12-30 20:01:35.635000,494.022,62,932,11,99,2020-12-31 23:37:08.229000,9700A938,Ireland,United Kingdom,Full-Time,White,English,Ireland,Female,No
5fecdaeb516177e8ce46d0b8,598ef342e339120001fb8ac8,APPROVED,2020-12-30 19:54:29.764000,2020-12-30 20:02:33.867000,484.103,76,898,5,100,2020-12-31 23:38:13.775000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdaf57b84d39faa87744c,5eff7a731d128004fbda59de,APPROVED,2020-12-30 19:54:46.624000,2020-12-30 20:02:57.126000,490.502,62,141,0,100,2020-12-31 23:38:29.001000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecdb2d0ad48bed12123862,5f316533d0db5b100f0717a1,APPROVED,2020-12-30 19:55:25.500000,2020-12-30 20:03:59.828000,514.328,63,125,0,100,2020-12-31 23:39:32.418000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United Kingdom,Female,No
5fecdb522c2ee69f97a1b850,5fdbb249ed08c8000a2c2ea0,APPROVED,2020-12-30 19:56:10.426000,2020-12-30 20:03:56.404000,465.978,63,18,0,100,2020-12-31 23:40:33.520000,9700A938,United Kingdom,United Kingdom,Full-Time,White,,United Kingdom,Female,No
5fecdb54c9707de8eaceb416,5ea07fc202b8bd05bb59bc38,APPROVED,2020-12-30 19:57:29.302000,2020-12-30 20:08:01.252000,631.95,72,265,0,100,2020-12-31 23:40:41.465000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdb65b11116e921b6129e,5d1f6b7f326dca00197adb1f,APPROVED,2020-12-30 19:56:38.538000,2020-12-30 20:14:18.408000,1059.87,74,45,0,100,2020-12-31 23:40:59.318000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,,United Kingdom,Female,No
5fecdb88fef4d1e7eccd566f,590f202eea0e130001039e1f,APPROVED,2020-12-30 19:57:01.460000,2020-12-30 20:09:51.996000,770.536,63,238,0,100,2020-12-31 23:41:23.466000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecdb918422b49fcfcb193f,5ea2fe1b7dcb2d072ca4bc4b,APPROVED,2020-12-30 19:57:10.999000,2020-12-30 20:05:21.116000,490.117,59,170,1,100,2020-12-31 23:41:33.050000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecdbad878eaaedcfa6afaf,5e1aeccbd32f9332c931651e,APPROVED,2020-12-30 19:57:37.957000,2020-12-30 20:03:44.798000,366.841,59,240,2,100,2020-12-31 23:41:42.271000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecdbe5d4f1e49fdea0d85e,5d5e66b3844f160001f24150,APPROVED,2020-12-30 19:58:38.786000,2020-12-30 20:04:39.717000,360.931,62,334,0,100,2020-12-31 23:42:26.698000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecdc331f2ef9ec30e9b836,5e99b08a24927e000a418025,APPROVED,2020-12-30 19:59:52.435000,2020-12-30 20:07:07.545000,435.11,71,171,0,100,2020-12-31 23:44:33.510000,9700A938,United Kingdom,United Kingdom,DATA EXPIRED,White,DATA EXPIRED,United Kingdom,Female,No
5fecdc9388f057ee2907cee7,5f390b4807aaa2047109c9f1,APPROVED,2020-12-30 20:01:34.020000,2020-12-30 20:19:02.719000,1048.699,59,102,1,100,2020-12-31 23:45:29.835000,9700A938,United Kingdom,United Kingdom,Part-Time,White,DATA EXPIRED,United Kingdom,Female,No
5fecdc980ad48bed8be7eefc,5e4c511d056b9c0ad9b6fd24,APPROVED,2020-12-30 20:01:40.544000,2020-12-30 20:14:28.883000,768.339,63,160,3,99,2020-12-31 23:45:38.118000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecdca69bf07de8503933fc,5f91788c93fac106f80b8a63,APPROVED,2020-12-30 20:01:42.177000,2020-12-30 20:12:34.606000,652.429,70,33,0,100,2020-12-31 23:45:54.863000,9700A938,United Kingdom,United Kingdom,Other,White,DATA EXPIRED,United Kingdom,Female,No
5fecdcafbbdf7feb16ccca55,5a1bee01a383a100011b6274,APPROVED,2020-12-30 20:01:53.927000,2020-12-30 20:08:01.880000,367.953,59,558,3,99,2020-12-31 23:46:17.717000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecdcb1509c7e6caa11c3c4,5ab8d182e1546900019b7195,APPROVED,2020-12-30 20:01:58.919000,2020-12-30 20:09:46.918000,467.999,63,499,1,100,2020-12-31 23:46:31.564000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdcc45312caec0d1b5d0a,5cfa4ad5cc30ef0001b1ec79,APPROVED,2020-12-30 20:02:25.661000,2020-12-30 20:09:35.450000,429.789,59,145,2,99,2020-12-31 23:46:54.829000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecdcedfdb6e6ee93ed0cf3,5e917b152952914a6d3043c2,APPROVED,2020-12-30 20:03:02.096000,2020-12-30 20:10:54.774000,472.678,68,156,2,99,2020-12-31 23:47:10.317000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdd05416cba9fd05c3f31,5ca345b1506fca0016b358bb,APPROVED,2020-12-30 20:03:21.582000,2020-12-30 20:09:50.880000,389.298,59,323,1,100,2020-12-31 23:47:41.141000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdd0ebb7b29a09eda32d2,5f26d00374d76d00087c2b01,APPROVED,2020-12-30 20:03:33.419000,2020-12-30 20:14:34.201000,660.782,59,159,2,99,2020-12-31 23:47:52.391000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecdd2dad8fbaee1a115dae,5c49b156f5e26d0001479b44,APPROVED,2020-12-30 20:03:57.784000,2020-12-30 20:11:25.303000,447.519,66,786,0,100,2020-12-31 23:48:01.773000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Female,No
5fecdd30bbdf7fec8a6c1881,5f1068965807420374b9c1ae,APPROVED,2020-12-30 20:04:09.914000,2020-12-30 20:10:59.396000,409.482,59,102,1,100,2020-12-31 23:48:17.564000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdd33e6b281f00eb322f0,5e6ec0b3b0939647aa5cfd10,APPROVED,2020-12-30 20:04:06.157000,2020-12-30 20:18:18.202000,852.045,63,175,1,100,2020-12-31 23:48:25.407000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecdd3899e7cfecaf2e5812,59e611c6d838ae0001850a15,APPROVED,2020-12-30 20:04:15.234000,2020-12-30 20:09:42.439000,327.205,59,519,3,100,2020-12-31 23:48:33.179000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecdd648e8e879f7a15ce5c,5c50c17da7761b00014a17d5,APPROVED,2020-12-30 20:05:51.160000,2020-12-30 20:16:15.842000,624.682,62,536,1,100,2020-12-31 23:49:30.607000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecdd6ac2bdebef32f3f74c,5f16a5057185b3397ea67287,APPROVED,2020-12-30 20:04:58.543000,2020-12-30 20:33:09.776000,1691.233,60,115,0,100,2020-12-31 23:49:42.946000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecdd847b84d3a0aa909f8d,5c27c724867f660001ae6785,APPROVED,2020-12-30 20:07:06.434000,2020-12-30 20:14:20.867000,434.433,60,678,2,100,2020-12-31 23:49:52.117000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecdde9e4785a9e44e6c070,5caef85b50fb5500114deb46,APPROVED,2020-12-30 20:07:12.559000,2020-12-30 20:14:00.721000,408.162,71,309,6,97,2020-12-31 23:50:38.511000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecddf20a5e7ff016bfc2f8,5e6684fbad227705baafcd27,APPROVED,2020-12-30 20:07:18.431000,2020-12-30 20:26:43.036000,1164.605,60,207,1,100,2020-12-31 23:50:44.828000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecddfd0007159f5000a5d8,5f04d6c1b424387c3565ed8f,APPROVED,2020-12-30 20:07:58.767000,2020-12-30 20:21:20.308000,801.541,63,103,2,99,2020-12-31 23:50:47.711000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecde0251f3a9ee65b55c03,568a9909316b10000c50ae46,APPROVED,2020-12-30 20:07:33.514000,2020-12-30 20:24:02.271000,988.757,71,580,9,98,2020-12-31 23:50:48.751000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecde04bd6f23ef005cba14,5f1d476fe89111648aa22948,APPROVED,2020-12-30 20:07:37.372000,2020-12-30 20:16:14.266000,516.894,60,110,0,100,2020-12-31 23:50:52.248000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecde06eae543ed9cca4226,5991efc7b83f800001a5e431,APPROVED,2020-12-30 20:07:44.475000,2020-12-30 20:17:28.037000,583.562,71,698,2,100,2020-12-31 23:50:56.652000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecde1fb289afa08b357306,597b92f0a33b0d0001fd3d90,APPROVED,2020-12-30 20:08:06.124000,2020-12-30 20:14:41.733000,395.609,65,972,8,99,2020-12-31 23:51:09.220000,9700A938,United Kingdom,United Kingdom,Full-Time,White,English,United Kingdom,Female,No
5fecde354e54099f9b486c50,5d923331f688d40018fa2465,APPROVED,2020-12-30 20:08:35.990000,2020-12-30 20:21:22.574000,766.584,64,179,0,100,2020-12-31 23:51:11.496000,9700A938,United Kingdom,United Kingdom,Unemployed (and job seeking),White,English,United Kingdom,Female,No
5fecde70238d4ba103e44357,5d9e481991e6ed00133e1abe,APPROVED,2020-12-30 20:09:34.841000,2020-12-30 20:22:27.203000,772.362,62,146,2,100,2020-12-31 23:51:11.913000,9700A938,United Kingdom,United Kingdom,Other,White,English,United Kingdom,Female,No
5fecde89197628ee6a5e21d1,5d2e3cdf6835130001aa16f0,APPROVED,2020-12-30 20:10:04.447000,2020-12-30 20:20:56.510000,652.063,63,372,1,100,2020-12-31 23:51:20.881000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecde93937861a19705ff7f,5987186acda44b00015db200,APPROVED,2020-12-30 20:09:59.886000,2020-12-30 20:20:19.586000,619.7,64,776,15,97,2020-12-31 23:51:23.254000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecde930479d79fd6b78047,5eed11c3dea2cb12195f0c85,APPROVED,2020-12-30 20:09:58.173000,2020-12-30 20:18:32.052000,513.879,60,162,1,100,2020-12-31 23:51:21.737000,9700A938,United Kingdom,United Kingdom,Part-Time,White,English,United Kingdom,Female,No
5fecde97509c7e6d2a0dadbf,5dee10823d67774ac7a2aaec,APPROVED,2020-12-30 20:10:03.297000,2020-12-30 20:16:25.905000,382.608,71,135,2,99,2020-12-31 23:51:30.346000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecded0e14422e9cf012f58,5f55f7a96ef59e9d38e499ae,APPROVED,2020-12-30 20:10:59.575000,2020-12-30 20:17:56.928000,417.353,66,65,2,97,2020-12-31 23:51:40.725000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,DATA EXPIRED,United Kingdom,Female,No
5fecdef5ad8fbaee1a115db4,5f2178ec626bc35254b5145e,APPROVED,2020-12-30 20:11:33.181000,2020-12-30 20:24:08.298000,755.117,67,102,1,100,2020-12-31 23:51:46.920000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
5fecdf0fad8fbaeffb4e72b4,5bc35154e7382100017cb9ef,APPROVED,2020-12-30 20:12:04.914000,2020-12-30 20:18:33.598000,388.684,71,518,1,100,2020-12-31 23:51:48.493000,9700A938,United Kingdom,United Kingdom,"Not in paid work (e.g. homemaker', 'retired or disabled)",White,English,United Kingdom,Female,No
